,label_tec,label_subtec,tec_name,sentence
6952,T1021,T1021.002,SMB/Windows Admin Shares,"Ke3chang, actors have been known to copy files to the network shares of other computers to move laterally."
6953,T1021,T1021.002,SMB/Windows Admin Shares,"Turla, used net use commands to connect to lateral systems within a network."
6954,T1021,T1021.002,SMB/Windows Admin Shares,"FIN13, has leveraged SMB to move laterally within a compromised network via application servers and SQL servers."
6955,T1021,T1021.002,SMB/Windows Admin Shares,"Chimera, has used Windows admin shares to move laterally."
6956,T1021,T1021.002,SMB/Windows Admin Shares,"Fox Kitten, has used valid accounts to access SMB shares."
6957,T1021,T1021.002,SMB/Windows Admin Shares,"Sandworm Team, has copied payloads to the `ADMIN$` share of remote systems and run net use to connect to network shares."
6958,T1021,T1021.002,SMB/Windows Admin Shares,"ToddyCat, has used locally mounted network shares for lateral movement through targated environments."
6959,T1021,T1021.002,SMB/Windows Admin Shares,"APT3, will copy files over to Windows Admin Shares  as part of lateral movement."
6960,T1021,T1021.002,SMB/Windows Admin Shares,"FIN8, has attempted to map to C$ on enumerated hosts to test the scope of their current credentials/context."
6961,T1021,T1021.002,SMB/Windows Admin Shares,"FIN8, has also used smbexec from the Impacket, suite for lateral movement."
6962,T1021,T1021.002,SMB/Windows Admin Shares,"Blue Mockingbird, has used Windows Explorer to manually copy malicious files to remote hosts over SMB."
6963,T1021,T1021.002,SMB/Windows Admin Shares,"APT32, used Net, to use Windows' hidden network shares to copy their tools to remote machines for execution."
6964,T1021,T1021.002,SMB/Windows Admin Shares,"Cinnamon Tempest, has used SMBexec for lateral movement."
6965,T1021,T1021.002,SMB/Windows Admin Shares,"Orangeworm, has copied its backdoor across open network shares, including ADMIN$, C$WINDOWS, D$WINDOWS, and E$WINDOWS."
6966,T1021,T1021.002,SMB/Windows Admin Shares,"Lazarus Group, malware SierraAlfa accesses the ADMIN$ share via SMB to conduct lateral movement."
6967,T1021,T1021.002,SMB/Windows Admin Shares,"Deep Panda, uses net.exe to connect to network shares using net use commands with compromised credentials."
6968,T1021,T1021.002,SMB/Windows Admin Shares,"APT39, has used SMB for lateral movement."
6969,T1021,T1021.002,SMB/Windows Admin Shares,"APT28, has mapped network drives using Net, and administrator credentials."
6970,T1021,T1021.002,SMB/Windows Admin Shares,"APT29, has used administrative accounts to connect over SMB to targeted users."
6971,T1021,T1021.002,SMB/Windows Admin Shares,"Operation Wocao, has used Impacket's smbexec.py as well as accessing the C$ and IPC$ shares to move laterally."
6972,T1525,T1525,Implant Internal Image,Adversaries may implant cloud or container images with malicious code to establish persistence after gaining access to an environment.
6973,T1525,T1525,Implant Internal Image,"Amazon Web Services  Amazon Machine Images , Google Cloud Platform  Images, and Azure Images as well as popular container runtimes such as Docker can be implanted or backdoored."
6974,T1525,T1525,Implant Internal Image,"Unlike Upload Malware,, this technique focuses on adversaries implanting an image in a registry within a victim’s environment."
6975,T1525,T1525,Implant Internal Image,"Depending on how the infrastructure is provisioned, this could provide persistent access if the infrastructure provisioning tool is instructed to always use the latest image."
6976,T1525,T1525,Implant Internal Image,A tool has been developed to facilitate planting backdoors in cloud container images.
6977,T1525,T1525,Implant Internal Image,"If an adversary has access to a compromised AWS instance, and permissions to list the available container images, they may implant a backdoor such as a Web Shell,."
6978,T1572,T1572,Protocol Tunneling,Adversaries may tunnel network communications to and from a victim system within a separate protocol to avoid detection/network filtering and/or enable access to otherwise unreachable systems.
6979,T1572,T1572,Protocol Tunneling,Tunneling involves explicitly encapsulating a protocol within another.
6980,T1572,T1572,Protocol Tunneling,This behavior may conceal malicious traffic by blending in with existing traffic and/or provide an outer layer of encryption .
6981,T1572,T1572,Protocol Tunneling,"Tunneling could also enable routing of network packets that would otherwise not reach their intended destination, such as SMB, RDP, or other traffic that would be filtered by network appliances or not routed over the Internet."
6982,T1572,T1572,Protocol Tunneling,There are various means to encapsulate a protocol within another protocol.
6983,T1572,T1572,Protocol Tunneling,"For example, adversaries may perform SSH tunneling , which involves forwarding arbitrary data over an encrypted SSH tunnel."
6984,T1572,T1572,Protocol Tunneling,"Protocol Tunneling, may also be abused by adversaries during Dynamic Resolution,."
6985,T1572,T1572,Protocol Tunneling,"Known as DNS over HTTPS , queries to resolve C2 infrastructure may be encapsulated within encrypted HTTPS packets."
6986,T1572,T1572,Protocol Tunneling,"Adversaries may also leverage Protocol Tunneling, in conjunction with Proxy, and/or Protocol Impersonation, to further conceal C2 communications and infrastructure."
6987,T1572,T1572,Protocol Tunneling,"Heyoka Backdoor, can use spoofed DNS requests to create a bidirectional tunnel between a compromised host and its C2 servers."
6988,T1572,T1572,Protocol Tunneling,"FunnyDream, can connect to HTTP proxies via TCP to create a tunnel to C2."
6989,T1572,T1572,Protocol Tunneling,"Kevin, can use a custom protocol tunneled through DNS or HTTP."
6990,T1572,T1572,Protocol Tunneling,"Industroyer, attempts to perform an HTTP CONNECT via an internal proxy to establish a tunnel."
6991,T1572,T1572,Protocol Tunneling,"Milan, can use a custom protocol tunneled through DNS or HTTP."
6992,T1572,T1572,Protocol Tunneling,"Uroburos, has the ability to communicate over custom communications methodologies that ride over common network protocols including raw TCP and UDP sockets, HTTP, SMTP, and DNS."
6993,T1572,T1572,Protocol Tunneling,"Cobalt Strike, uses a custom command and control protocol that is encapsulated in HTTP, HTTPS, or DNS."
6994,T1572,T1572,Protocol Tunneling,"In addition, it conducts peer-to-peer communication over Windows named pipes encapsulated in the SMB protocol."
6995,T1572,T1572,Protocol Tunneling,"FLIPSIDE, uses RDP to tunnel traffic from a victim environment."
6996,T1572,T1572,Protocol Tunneling,"The QakBot, proxy module can encapsulate SOCKS5 protocol within its own proxy protocol."
6997,T1572,T1572,Protocol Tunneling,"Cyclops Blink, can use DNS over HTTPS  to resolve C2 nodes."
6998,T1572,T1572,Protocol Tunneling,"Ngrok, can tunnel RDP and other services securely over internet connections."
6999,T1572,T1572,Protocol Tunneling,"FIN13, has utilized web shells and Java tools for tunneling capabilities to and from compromised assets."
7000,T1572,T1572,Protocol Tunneling,"Magic Hound, has used Plink to tunnel RDP over SSH."
7001,T1572,T1572,Protocol Tunneling,"FIN6, used the Plink command-line utility to create SSH tunnels to C2 servers."
7002,T1572,T1572,Protocol Tunneling,"Chimera, has encapsulated Cobalt Strike,'s C2 protocol in DNS and HTTPS."
7003,T1572,T1572,Protocol Tunneling,"OilRig, has used the Plink utility and other tools to create tunnels to C2 servers."
7004,T1572,T1572,Protocol Tunneling,"Fox Kitten, has used protocol tunneling for communication and RDP activity on compromised hosts through the use of open source tools such as ngrok, and custom tool SSHMinion."
7005,T1572,T1572,Protocol Tunneling,"Cobalt Group, has used the Plink utility to create SSH tunnels."
7006,T1572,T1572,Protocol Tunneling,"Cinnamon Tempest, has used the Iox and NPS proxy and tunneling tools in combination  create multiple connections through a single tunnel."
7007,T1572,T1572,Protocol Tunneling,"Leviathan, has used protocol tunneling to further conceal C2 communications and infrastructure."
7008,T1572,T1572,Protocol Tunneling,"CostaRicto, has set up remote SSH tunneling into the victim's environment from a malicious domain."
7009,T1218,T1218.002,Control Panel,Adversaries may abuse control.exe to proxy execution of malicious payloads.
7010,T1218,T1218.002,Control Panel,"The Windows Control Panel process binary  handles execution of Control Panel items, which are utilities that allow users to view and adjust computer settings."
7011,T1218,T1218.002,Control Panel,"Control Panel items are registered executable  or Control Panel  files, the latter are actually renamed dynamic-link library  files that export a CPlApplet function."
7012,T1218,T1218.002,Control Panel,"For ease of use, Control Panel items typically include graphical menus available to users after being registered and loaded into the Control Panel."
7013,T1218,T1218.002,Control Panel,"Control Panel items can be executed directly from the command line, programmatically via an application programming interface  call, or by simply double-clicking the file."
7014,T1218,T1218.002,Control Panel,"Malicious Control Panel items can be delivered via Phishing, campaigns or executed as part of multi-stage malware."
7015,T1218,T1218.002,Control Panel,"Control Panel items, specifically CPL files, may also bypass application and/or file extension allow lists."
7016,T1218,T1218.002,Control Panel,Adversaries may also rename malicious DLL files  with Control Panel file extensions  and register them to HKCU\Software\Microsoft\Windows\CurrentVersion\Control Panel\Cpls.
7017,T1218,T1218.002,Control Panel,"Even when these registered DLLs do not comply with the CPL file specification and do not export CPlApplet functions, they are loaded and executed through its DllEntryPoint when Control Panel is executed."
7018,T1218,T1218.002,Control Panel,CPL files not exporting CPlApplet are not directly executable.
7019,T1218,T1218.002,Control Panel,"InvisiMole, can register itself for execution and persistence via the Control Panel."
7020,T1218,T1218.002,Control Panel,"Reaver, drops and executes a malicious CPL file as its payload."
